Sample,Frequency(Hz),Amplitude CH1(V/rt(Hz)),Amplitude CH2(V/rt(Hz))
465,11352.5,4.02153e-06,4.37471e-06
466,11377,3.97168e-06,4.33689e-06
467,11401.4,4.07227e-06,4.37293e-06
468,11425.8,4.10393e-06,4.38614e-06
469,11450.2,4.09377e-06,4.26472e-06
470,11474.6,4.13196e-06,4.24178e-06
471,11499,4.11459e-06,4.27435e-06
472,11523.4,4.06157e-06,4.28059e-06
473,11547.9,4.01401e-06,4.33969e-06
474,11572.3,4.08512e-06,4.3268e-06
475,11596.7,4.09246e-06,4.27448e-06
476,11621.1,4.13108e-06,4.33482e-06
477,11645.5,4.1401e-06,4.31818e-06
478,11669.9,4.09086e-06,4.29116e-06
479,11694.3,4.02411e-06,4.4256e-06
480,11718.8,4.04973e-06,4.44426e-06
481,11743.2,4.12256e-06,4.38832e-06
482,11767.6,4.12516e-06,4.31838e-06
483,11792,4.06843e-06,4.34531e-06
484,11816.4,4.08792e-06,4.43643e-06
485,11840.8,4.17253e-06,4.40023e-06
486,11865.2,4.15953e-06,4.30203e-06
487,11889.6,4.09674e-06,4.19029e-06
488,11914.1,4.05867e-06,4.26275e-06
489,11938.5,4.06654e-06,4.33952e-06
490,11962.9,4.04349e-06,4.27621e-06
491,11987.3,4.05841e-06,4.26536e-06
492,12011.7,4.02389e-06,4.32942e-06
493,12036.1,4.01379e-06,4.34995e-06
494,12060.5,4.06679e-06,4.34441e-06
495,12085,4.18117e-06,4.31163e-06
496,12109.4,4.16876e-06,4.31032e-06
497,12133.8,4.11216e-06,4.41009e-06
498,12158.2,4.12347e-06,4.42693e-06
499,12182.6,4.07506e-06,4.31806e-06
500,12207,4.0753e-06,4.32657e-06
501,12231.4,4.08708e-06,4.2949e-06
502,12255.9,4.07673e-06,4.32426e-06
503,12280.3,4.12692e-06,4.36949e-06
504,12304.7,4.13011e-06,4.33068e-06
505,12329.1,4.07691e-06,4.26687e-06
506,12353.5,4.01578e-06,4.32749e-06
507,12377.9,4.03704e-06,4.41797e-06
508,12402.3,4.1634e-06,4.30661e-06
509,12426.8,4.26077e-06,4.20098e-06
510,12451.2,4.21938e-06,4.205e-06
511,12475.6,4.07032e-06,4.25819e-06
512,12500,4.03196e-06,4.33082e-06
513,12524.4,4.06145e-06,4.37908e-06
514,12548.8,4.02912e-06,4.36835e-06
515,12573.2,4.11197e-06,4.26809e-06
516,12597.7,4.14423e-06,4.26597e-06
517,12622.1,4.08101e-06,4.30482e-06
518,12646.5,4.01001e-06,4.24516e-06
519,12670.9,4.0132e-06,4.31672e-06
520,12695.3,3.96594e-06,4.4161e-06
521,12719.7,3.91478e-06,4.4192e-06
522,12744.1,3.975e-06,4.38708e-06
523,12768.6,4.02545e-06,4.4008e-06
524,12793,4.02162e-06,4.37071e-06
525,12817.4,3.99754e-06,4.31529e-06
526,12841.8,4.05955e-06,4.28842e-06
