frequency(Hz),V/rt(Hz),Title
83.25195313,6.66E-08,AD848 PSD @ 1.5625 kHz Span
83.49609375,6.61E-08,AD848 PSD @ 1.5625 kHz Span
83.74023438,6.37E-08,AD848 PSD @ 1.5625 kHz Span
83.984375,6.28E-08,AD848 PSD @ 1.5625 kHz Span
84.22851563,6.38E-08,AD848 PSD @ 1.5625 kHz Span
84.47265625,6.43E-08,AD848 PSD @ 1.5625 kHz Span
84.71679688,6.42E-08,AD848 PSD @ 1.5625 kHz Span
84.9609375,6.43E-08,AD848 PSD @ 1.5625 kHz Span
85.20507813,6.38E-08,AD848 PSD @ 1.5625 kHz Span
85.44921875,6.65E-08,AD848 PSD @ 1.5625 kHz Span
85.69335938,7.13E-08,AD848 PSD @ 1.5625 kHz Span
85.9375,6.89E-08,AD848 PSD @ 1.5625 kHz Span
86.18164063,6.22E-08,AD848 PSD @ 1.5625 kHz Span
86.42578125,6.11E-08,AD848 PSD @ 1.5625 kHz Span
86.66992188,6.56E-08,AD848 PSD @ 1.5625 kHz Span
86.9140625,6.99E-08,AD848 PSD @ 1.5625 kHz Span
87.15820313,7.17E-08,AD848 PSD @ 1.5625 kHz Span
87.40234375,7.17E-08,AD848 PSD @ 1.5625 kHz Span
87.64648438,6.89E-08,AD848 PSD @ 1.5625 kHz Span
87.890625,6.37E-08,AD848 PSD @ 1.5625 kHz Span
88.13476563,6.02E-08,AD848 PSD @ 1.5625 kHz Span
88.37890625,6.27E-08,AD848 PSD @ 1.5625 kHz Span
88.62304688,6.87E-08,AD848 PSD @ 1.5625 kHz Span
88.8671875,7.10E-08,AD848 PSD @ 1.5625 kHz Span
89.11132813,6.92E-08,AD848 PSD @ 1.5625 kHz Span
89.35546875,6.68E-08,AD848 PSD @ 1.5625 kHz Span
89.59960938,6.52E-08,AD848 PSD @ 1.5625 kHz Span
89.84375,6.44E-08,AD848 PSD @ 1.5625 kHz Span
90.08789063,6.44E-08,AD848 PSD @ 1.5625 kHz Span
90.33203125,6.26E-08,AD848 PSD @ 1.5625 kHz Span
90.57617188,5.84E-08,AD848 PSD @ 1.5625 kHz Span
90.8203125,5.57E-08,AD848 PSD @ 1.5625 kHz Span
91.06445313,5.61E-08,AD848 PSD @ 1.5625 kHz Span
91.30859375,5.88E-08,AD848 PSD @ 1.5625 kHz Span
91.55273438,6.27E-08,AD848 PSD @ 1.5625 kHz Span
91.796875,6.31E-08,AD848 PSD @ 1.5625 kHz Span
92.04101563,5.83E-08,AD848 PSD @ 1.5625 kHz Span
92.28515625,5.57E-08,AD848 PSD @ 1.5625 kHz Span
92.52929688,5.87E-08,AD848 PSD @ 1.5625 kHz Span
92.7734375,6.18E-08,AD848 PSD @ 1.5625 kHz Span
93.01757813,6.33E-08,AD848 PSD @ 1.5625 kHz Span
93.26171875,6.62E-08,AD848 PSD @ 1.5625 kHz Span
93.50585938,6.94E-08,AD848 PSD @ 1.5625 kHz Span
93.75,7.18E-08,AD848 PSD @ 1.5625 kHz Span
93.99414063,7.23E-08,AD848 PSD @ 1.5625 kHz Span
94.23828125,7.06E-08,AD848 PSD @ 1.5625 kHz Span
94.48242188,6.72E-08,AD848 PSD @ 1.5625 kHz Span
94.7265625,6.64E-08,AD848 PSD @ 1.5625 kHz Span
94.97070313,6.79E-08,AD848 PSD @ 1.5625 kHz Span
95.21484375,6.68E-08,AD848 PSD @ 1.5625 kHz Span
95.45898438,6.33E-08,AD848 PSD @ 1.5625 kHz Span
95.703125,6.42E-08,AD848 PSD @ 1.5625 kHz Span
